dim1,dim2,perc_zeros,nnz,CSR_time,sable_time
1250,100,50,62500,17593.0,11419.5
1250,100,75,31250,9715.0,11345.5
1250,100,80,25000,8153.5,13272.5
1250,100,85,18750,6566.0,11668.5
1250,100,90,12500,4993.0,11438.5
1250,100,95,6250,3963.0,11429.0
1250,100,99,1250,1498.5,13538.0
1250,125,0,156250,43511.0,16823.5
1250,125,20,125000,34059.5,17246.0
1250,125,40,93750,26032.5,17655.5
1250,125,50,78125,21801.0,17077.5
1250,125,75,39062,11611.0,18085.0
1250,125,80,31250,9703.0,14349.0
1250,125,85,23437,7746.5,15216.5
1250,125,90,15625,5729.5,15936.5
1250,125,95,7812,4142.5,17572.0
1250,125,99,1562,1831.0,16899.5
1250,200,0,250000,87583.0,33960.5
1250,200,20,200000,63815.0,33107.5
1250,200,40,150000,42456.5,31330.5
1250,200,50,125000,34103.0,32647.5
1250,200,75,62500,17721.5,33974.0
1250,200,80,50000,14494.0,34606.5
1250,200,85,37500,11190.0,32989.0
1250,200,90,25000,8128.0,34143.5
1250,200,95,12500,4972.0,32275.5
1250,200,99,2500,2140.0,33381.0
1250,250,0,312500,118848.0,58171.0
1250,250,20,250000,87055.0,54916.0
1250,250,40,187500,58785.0,55180.5
1250,250,50,156250,45307.5,54818.0
1250,250,75,78125,21999.0,54597.5
1250,250,80,62500,17645.0,55340.0
1250,250,85,46875,13714.0,58832.0
1250,250,90,31250,9706.0,53253.5
1250,250,95,15625,5673.5,57305.0
1250,250,99,3125,2361.0,57027.5
1250,400,0,500000,182501.5,117323.5
1250,400,20,400000,146797.5,117995.5
1250,400,40,300000,111103.0,117555.0
1250,400,50,250000,86236.5,117940.5
1250,400,75,125000,35690.0,117924.5
1250,400,80,100000,28432.5,117254.5
1250,400,85,75000,21110.0,117633.0
1250,400,90,50000,14481.0,117856.5
1250,400,95,25000,8174.0,117462.0
1250,400,99,5000,2948.0,118453.5
1250,500,0,625000,230502.5,148633.0
1250,500,20,500000,182619.5,148579.0
1250,500,40,375000,138266.0,148475.5
1250,500,50,312500,113470.0,148715.0
1250,500,75,156250,44332.5,148679.0
1250,500,80,125000,34822.5,148690.5
1250,500,85,93750,25919.0,148330.5
1250,500,90,62500,17702.0,148482.0
1250,500,95,31250,9663.0,148834.0
1250,500,99,6250,3962.0,148361.0
1250,625,20,625000,229729.0,186454.0
1250,625,40,468750,172894.0,185556.0
1250,625,50,390625,142576.0,185790.5
1250,625,75,195312,61530.0,186254.5
1250,625,80,156250,44874.5,186150.0
1250,625,85,117187,33051.5,186244.0
1250,625,90,78125,21872.5,186442.0
1250,625,95,39062,11594.5,186415.0
1250,625,99,7812,4061.0,186645.0
2000,1,0,2000,2209.5,892.0
2000,1,20,1600,2021.0,583.0
2000,1,40,1200,1821.0,723.0
2000,1,50,1000,1777.5,727.0
2000,1,75,500,1470.0,729.0
2000,1,80,400,1402.0,563.0
2000,1,85,300,1343.0,963.0
2000,1,90,200,1326.0,560.0
2000,1,95,100,1313.5,725.5
2000,1,99,20,1319.0,607.5
2000,2,0,4000,3080.5,664.0
2000,2,20,3200,2692.0,649.0
2000,2,40,2400,2341.0,950.0
2000,2,50,2000,2186.0,950.0
2000,2,75,1000,1796.5,952.0
2000,2,80,800,1631.5,952.5
2000,2,85,600,1501.0,666.5
2000,2,90,400,1400.5,835.5
2000,2,95,200,1319.0,693.0
2000,2,99,40,1313.0,661.0
2000,4,0,8000,4549.5,1247.0
2000,4,20,6400,3963.0,1604.0
2000,4,40,4800,3566.0,1310.0
2000,4,50,4000,3100.5,1306.0
2000,4,75,2000,2238.0,992.5
2000,4,80,1600,2134.0,991.0
2000,4,85,1200,1952.5,1310.5
2000,4,90,800,1636.0,994.0
2000,4,95,400,1395.5,1100.0
2000,4,99,80,1304.0,1311.0
2000,5,0,10000,5816.0,1562.0
2000,5,20,8000,4589.5,1426.0
2000,5,40,6000,3910.0,1436.0
2000,5,50,5000,3677.5,1614.0
2000,5,75,2500,2479.0,1609.0
2000,5,80,2000,2256.0,1349.5
2000,5,85,1500,2077.0,1617.0
2000,5,90,1000,1758.0,1353.5
2000,5,95,500,1453.0,1620.0
2000,5,99,100,1311.0,1356.0
2000,8,0,16000,5336.5,2469.5
2000,8,20,12800,6094.5,1989.5
2000,8,40,9600,5348.0,2720.5
2000,8,50,8000,4598.0,2547.5
2000,8,75,4000,3268.5,2809.0
2000,8,80,3200,2949.0,2940.5
2000,8,85,2400,2498.5,2192.5
2000,8,90,1600,2176.0,2845.5
2000,8,95,800,1615.0,2656.0
2000,8,99,160,1312.0,2390.5
2000,10,0,20000,8420.5,3015.5
2000,10,20,16000,6738.5,3101.0
2000,10,40,12000,6291.5,2989.0
2000,10,50,10000,5990.0,3109.5
2000,10,75,5000,3641.0,2984.0
2000,10,80,4000,3393.5,2533.5
2000,10,85,3000,2868.0,2785.0
2000,10,90,2000,2319.5,2940.0
2000,10,95,1000,1766.0,3097.0
2000,10,99,200,1326.0,2974.0
2000,16,0,32000,8957.5,4150.0
2000,16,20,25600,8801.5,3795.5
2000,16,40,19200,7773.0,4047.0
2000,16,50,16000,6949.0,3472.5
2000,16,75,8000,4917.0,4535.0
2000,16,80,6400,4427.0,4386.0
2000,16,85,4800,3629.0,4250.0
2000,16,90,3200,2980.5,4520.0
2000,16,95,1600,2163.0,4050.0
2000,16,99,320,1358.0,4516.0
2000,20,0,40000,11893.0,5146.5
2000,20,20,32000,10982.0,5378.0
2000,20,40,24000,8647.0,4793.5
2000,20,50,20000,7965.5,4502.5
2000,20,75,10000,6257.0,5491.0
2000,20,80,8000,4834.5,4482.5
2000,20,85,6000,4053.5,4854.5
2000,20,90,4000,3359.0,5385.0
2000,20,95,2000,2376.0,4646.5
2000,20,99,400,1407.5,5312.5
2000,25,0,50000,15867.5,5532.5
2000,25,20,40000,12981.0,5532.5
2000,25,40,30000,10325.0,5483.5
2000,25,50,25000,8978.0,5546.0
2000,25,75,12500,6315.0,5494.0
2000,25,80,10000,6246.5,5508.5
2000,25,85,7500,5055.5,5595.0
2000,25,90,5000,3639.0,5488.5
2000,25,95,2500,2637.5,5282.5
2000,25,99,500,1466.0,5567.5
2000,40,0,80000,20568.5,8428.0
2000,40,20,64000,19061.5,8403.5
2000,40,40,48000,14771.0,8682.0
2000,40,50,40000,12873.0,8443.0
2000,40,75,20000,7826.0,8264.5
2000,40,80,16000,6949.5,8482.0
2000,40,85,12000,6297.5,8256.0
2000,40,90,8000,4868.0,8492.5
2000,40,95,4000,3374.0,8207.0
2000,40,99,800,1635.0,8442.5
2000,50,0,100000,27206.0,10805.5
2000,50,20,80000,23054.0,10442.5
2000,50,40,60000,17735.0,10021.0
2000,50,50,50000,15390.5,9998.0
2000,50,75,25000,9012.5,10118.5
2000,50,80,20000,7798.5,10185.5
2000,50,85,15000,6793.0,10689.5
2000,50,90,10000,6195.5,10137.0
2000,50,95,5000,3716.0,9954.5
2000,50,99,1000,1804.5,10162.5
2000,80,0,160000,46342.5,16151.0
2000,80,20,128000,37330.0,16007.5
2000,80,40,96000,28032.5,15939.0
2000,80,50,80000,23066.5,16051.0
2000,80,75,40000,12876.0,15904.0
2000,80,80,32000,10963.0,16806.5
2000,80,85,24000,8773.0,15930.5
2000,80,90,16000,6930.0,16254.5
2000,80,95,8000,5355.0,16205.0
2000,80,99,1600,2219.0,16309.5
2000,100,0,200000,63589.5,21881.0
2000,100,20,160000,47769.0,21610.5
2000,100,40,120000,34292.0,21501.0
2000,100,50,100000,30146.5,22979.5
2000,100,75,50000,15275.0,22057.5
2000,100,80,40000,12955.5,22392.5
2000,100,85,30000,10400.0,22749.0
2000,100,90,20000,7848.0,21988.0
2000,100,95,10000,6263.0,22134.0
2000,100,99,2000,2705.5,22344.5
2000,125,0,250000,86324.0,34061.0
2000,125,20,200000,64294.0,32394.5
2000,125,40,150000,44025.0,31479.5
2000,125,50,125000,36473.0,34560.5
2000,125,75,62500,18416.5,32502.5
2000,125,80,50000,15330.5,34242.0
2000,125,85,37500,12343.0,35101.0
2000,125,90,25000,9015.5,34461.0
2000,125,95,12500,6388.5,32230.0
2000,125,99,2500,2899.5,32956.0
2000,200,0,400000,146272.5,87447.5
2000,200,20,320000,118077.0,88178.0
2000,200,40,240000,84403.5,90572.5
2000,200,50,200000,65172.5,88318.0
2000,200,75,100000,29792.0,90688.5
2000,200,80,80000,22884.5,89536.0
2000,200,85,60000,17771.5,91164.5
2000,200,90,40000,12930.5,89275.5
2000,200,95,20000,7801.5,90340.5
2000,200,99,4000,3350.0,89930.5
2000,250,0,500000,191592.0,119900.5
2000,250,20,400000,146936.0,119878.0
2000,250,40,300000,109899.5,119108.5
2000,250,50,250000,89525.5,118625.0
2000,250,75,125000,37297.0,119239.0
2000,250,80,100000,28489.5,119150.5
2000,250,85,75000,21849.5,119378.5
2000,250,90,50000,15415.0,118636.0
2000,250,95,25000,9039.5,119651.0
2000,250,99,5000,3741.0,118453.5
2000,400,20,640000,233085.0,192620.0
2000,400,40,480000,178617.5,192610.5
2000,400,50,400000,148110.5,192943.0
2000,400,75,200000,63810.0,192577.5
2000,400,80,160000,47466.5,192870.5
2000,400,85,120000,36706.5,192810.0
2000,400,90,80000,23220.0,192951.5
2000,400,95,40000,12918.0,193214.0
2000,400,99,8000,5011.5,194218.0
2000,500,40,600000,220871.5,241517.5
2000,500,50,500000,183332.0,242174.5
2000,500,75,250000,88608.0,242413.5
2000,500,80,200000,65338.0,241699.0
2000,500,85,150000,43827.0,241553.0
2000,500,90,100000,28287.0,241485.5
2000,500,95,50000,15329.0,241108.5
2000,500,99,10000,6235.0,241506.5
2500,1,0,2500,2735.0,983.0
2500,1,20,2000,2484.0,686.0
2500,1,40,1500,2231.0,533.0
2500,1,50,1250,2116.5,647.0
2500,1,75,625,1804.0,637.5
2500,1,80,500,1707.0,865.5
2500,1,85,375,1641.0,868.0
2500,1,90,250,1616.0,1243.0
2500,1,95,125,1611.5,1199.0
2500,1,99,25,1632.0,703.0
2500,2,0,5000,3813.5,980.0
2500,2,20,4000,3333.5,1202.0
2500,2,40,3000,2912.0,928.0
2500,2,50,2500,2681.0,1197.0
2500,2,75,1250,2185.5,979.0
2500,2,80,1000,2042.5,1193.5
2500,2,85,750,1863.0,927.0
2500,2,90,500,1718.5,977.0
2500,2,95,250,1617.0,983.0
2500,2,99,50,1608.0,914.5
2500,4,0,10000,5623.5,1837.5
2500,4,20,8000,4901.0,2252.5
2500,4,40,6000,4213.5,1573.0
2500,4,50,5000,3924.0,2119.0
2500,4,75,2500,2775.5,2045.0
2500,4,80,2000,2607.0,2077.5
2500,4,85,1500,2344.5,2103.5
2500,4,90,1000,2023.5,2030.5
2500,4,95,500,1719.5,1812.5
2500,4,99,100,1604.0,2377.0
2500,5,0,12500,7164.0,2000.0
2500,5,20,10000,5622.0,1883.0
2500,5,40,7500,4832.0,1892.0
2500,5,50,6250,4495.0,1982.0
2500,5,75,3125,3124.5,2218.0
2500,5,80,2500,2824.0,1884.5
2500,5,85,1875,2560.5,2230.0
2500,5,90,1250,2222.0,1994.0
2500,5,95,625,1772.0,2255.0
2500,5,99,125,1620.0,1962.5
2500,8,0,20000,6732.5,3587.5
2500,8,20,16000,7674.0,2899.0
2500,8,40,12000,6415.5,3208.5
2500,8,50,10000,5916.0,3480.5
2500,8,75,5000,4074.5,3400.5
2500,8,80,4000,3684.0,3761.0
2500,8,85,3000,3090.0,3413.5
2500,8,90,2000,2616.0,2860.0
2500,8,95,1000,2010.5,3077.0
2500,8,99,200,1612.0,3389.0
2500,10,0,25000,10487.0,3913.0
2500,10,20,20000,8565.0,3448.0
2500,10,40,15000,7754.0,4359.5
2500,10,50,12500,7451.5,3631.5
2500,10,75,6250,4519.5,3905.0
2500,10,80,5000,4082.0,3657.0
2500,10,85,3750,3535.0,3478.0
2500,10,90,2500,2851.0,3369.0
2500,10,95,1250,2210.5,4789.0
2500,10,99,250,1614.0,3918.5
2500,16,0,40000,12155.5,5200.5
2500,16,20,32000,10984.5,7024.0
2500,16,40,24000,9657.0,5991.5
2500,16,50,20000,8569.5,5190.0
2500,16,75,10000,6249.0,5940.5
2500,16,80,8000,6658.0,5195.5
2500,16,85,6000,4549.5,5982.5
2500,16,90,4000,3751.0,6743.0
2500,16,95,2000,2651.0,5506.0
2500,16,99,400,1669.0,6806.0
2500,20,0,50000,14777.5,6693.5
2500,20,20,40000,14240.0,6371.0
2500,20,40,30000,10762.0,7069.0
2500,20,50,25000,9743.5,7374.5
2500,20,75,12500,7518.0,6777.5
2500,20,80,10000,5965.0,6377.5
2500,20,85,7500,6271.5,7236.5
2500,20,90,5000,4146.5,7394.0
2500,20,95,2500,2905.5,6929.5
2500,20,99,500,1720.0,8378.5
2500,25,0,62500,19740.0,8870.5
2500,25,20,50000,16197.5,8753.5
2500,25,40,37500,12978.5,7582.5
2500,25,50,31250,11063.5,8935.0
2500,25,75,15625,7865.0,7895.0
2500,25,80,12500,7469.5,8713.0
2500,25,85,9375,6656.0,8929.5
2500,25,90,6250,4580.0,8715.0
2500,25,95,3125,3338.0,8958.5
2500,25,99,625,1786.0,8978.5
2500,40,0,100000,27494.0,11961.0
2500,40,20,80000,23872.5,11923.0
2500,40,40,60000,18407.0,13695.0
2500,40,50,50000,16059.5,13926.0
2500,40,75,25000,9748.0,11838.0
2500,40,80,20000,8685.0,13903.0
2500,40,85,15000,7862.0,13659.0
2500,40,90,10000,5872.0,11847.5
2500,40,95,5000,4184.0,11824.0
2500,40,99,1000,1992.0,13752.0
2500,50,0,125000,34878.0,17053.5
2500,50,20,100000,29342.0,17284.5
2500,50,40,75000,22106.5,14841.0
2500,50,50,62500,19009.5,17035.5
2500,50,75,31250,11443.0,17712.0
2500,50,80,25000,9734.0,14805.0
2500,50,85,18750,8478.0,17350.0
2500,50,90,12500,7627.5,16968.5
2500,50,95,6250,6433.5,14703.0
2500,50,99,1250,3468.0,18157.0
2500,80,0,200000,57944.0,27528.5
2500,80,20,160000,47348.5,28309.0
2500,80,40,120000,34654.5,25237.5
2500,80,50,100000,31074.5,28732.0
2500,80,75,50000,16140.5,28480.5
2500,80,80,40000,13606.5,24800.0
2500,80,85,30000,10920.0,24329.0
2500,80,90,20000,8706.0,29078.0
2500,80,95,10000,6584.0,29616.5
2500,80,99,2000,4173.0,28262.0
2500,100,0,250000,86028.0,39179.0
2500,100,20,200000,65218.0,41455.5
2500,100,40,150000,43648.5,40078.0
2500,100,50,125000,36771.0,40834.5
2500,100,75,62500,19121.5,39880.5
2500,100,80,50000,16088.0,41235.0
2500,100,85,37500,12878.0,38352.5
2500,100,90,25000,9804.0,41973.5
2500,100,95,12500,7524.5,39957.5
2500,100,99,2500,3188.5,38320.5
2500,125,0,312500,114084.5,63467.0
2500,125,20,250000,88629.5,64685.5
2500,125,40,187500,58705.0,63271.0
2500,125,50,156250,46090.5,64200.0
2500,125,75,78125,22908.0,65341.0
2500,125,80,62500,19132.5,64439.5
2500,125,85,46875,15402.0,65408.0
2500,125,90,31250,11228.5,64516.5
2500,125,95,15625,7929.0,62100.0
2500,125,99,3125,4672.0,62398.0
2500,200,0,500000,183457.5,127802.0
2500,200,20,400000,147455.0,127778.5
2500,200,40,300000,109540.0,127691.0
2500,200,50,250000,89149.5,127133.0
2500,200,75,125000,35852.5,127770.0
2500,200,80,100000,28707.0,127249.5
2500,200,85,75000,22164.5,127507.0
2500,200,90,50000,16110.5,125177.5
2500,200,95,25000,9707.0,127276.0
2500,200,99,5000,4186.0,127064.0
2500,250,0,625000,240146.5,159640.0
2500,250,20,500000,184357.0,159584.0
2500,250,40,375000,141344.5,159933.0
2500,250,50,312500,115148.5,159764.0
2500,250,75,156250,47369.0,160170.5
2500,250,80,125000,36719.0,159899.0
2500,250,85,93750,26994.0,160038.5
2500,250,90,62500,19024.0,160095.5
2500,250,95,31250,11296.0,159825.5
2500,250,99,6250,4696.0,159952.5
2500,400,40,600000,222647.0,256634.0
2500,400,50,500000,186588.0,256196.5
2500,400,75,250000,88347.0,256288.5
2500,400,80,200000,66760.0,256725.5
2500,400,85,150000,44348.5,256528.5
2500,400,90,100000,28690.5,256570.0
2500,400,95,50000,16222.0,256772.0
2500,400,99,10000,6965.5,256371.0
5000,1,0,5000,5283.5,1171.0
5000,1,20,4000,4788.5,1508.0
5000,1,40,3000,4310.0,1427.0
5000,1,50,2500,4145.0,1980.0
5000,1,75,1250,3488.0,1893.5
5000,1,80,1000,3326.5,1909.5
5000,1,85,750,3185.0,1812.5
5000,1,90,500,3134.0,1455.5
5000,1,95,250,3130.5,1820.0
5000,1,99,50,3114.0,1421.0
5000,2,0,10000,7457.0,2852.0
5000,2,20,8000,6484.0,1991.0
5000,2,40,6000,5617.0,1991.0
5000,2,50,5000,5192.0,1989.0
5000,2,75,2500,4201.0,2184.0
5000,2,80,2000,3859.0,1996.0
5000,2,85,1500,3576.0,2181.0
5000,2,90,1000,3298.5,1989.0
5000,2,95,500,3142.5,2709.0
5000,2,99,100,3135.0,1991.0
5000,4,0,20000,11041.5,2851.0
5000,4,20,16000,9657.5,2735.0
5000,4,40,12000,10073.0,2748.5
5000,4,50,10000,9717.5,2767.0
5000,4,75,5000,5454.0,2871.5
5000,4,80,4000,5175.5,2850.0
5000,4,85,3000,4701.5,2741.0
5000,4,90,2000,3878.5,2745.0
5000,4,95,1000,3307.5,2858.0
5000,4,99,200,3125.0,2860.0
5000,5,0,25000,13852.0,3505.5
5000,5,20,20000,11171.0,3629.0
5000,5,40,15000,9555.5,3626.0
5000,5,50,12500,11280.5,3517.0
5000,5,75,6250,6032.0,3623.5
5000,5,80,5000,5471.0,3649.5
5000,5,85,3750,5034.5,3545.0
5000,5,90,2500,4316.5,3522.5
5000,5,95,1250,3438.0,3519.5
5000,5,99,250,3118.5,3629.5
5000,8,0,40000,11873.5,5641.0
5000,8,20,32000,15126.5,5618.5
5000,8,40,24000,13078.0,5653.0
5000,8,50,20000,11711.5,5324.0
5000,8,75,10000,10436.0,6204.5
5000,8,80,8000,7629.0,5594.0
5000,8,85,6000,6128.0,5081.5
5000,8,90,4000,5204.0,6203.0
5000,8,95,2000,3825.0,6440.0
5000,8,99,400,3138.0,5483.5
5000,10,0,50000,20532.5,6680.0
5000,10,20,40000,17373.0,6889.5
5000,10,40,30000,15074.5,6908.0
5000,10,50,25000,14495.5,6349.5
5000,10,75,12500,16804.0,6245.0
5000,10,80,10000,13735.0,6705.5
5000,10,85,7500,7108.0,6336.0
5000,10,90,5000,5621.5,6871.5
5000,10,95,2500,4190.0,7709.0
5000,10,99,500,3143.0,7875.0
5000,16,0,80000,18254.0,9653.0
5000,16,20,64000,21966.0,10964.0
5000,16,40,48000,19134.5,10213.5
5000,16,50,40000,17727.0,9725.0
5000,16,75,20000,12304.5,9633.0
5000,16,80,16000,11496.0,10343.5
5000,16,85,12000,9722.0,10217.5
5000,16,90,8000,7423.0,9755.0
5000,16,95,4000,5296.5,10332.5
5000,16,99,800,3200.0,9675.0
5000,20,0,100000,30134.0,11914.5
5000,20,20,80000,31152.5,12257.0
5000,20,40,60000,21302.0,11824.0
5000,20,50,50000,19465.0,11788.0
5000,20,75,25000,14722.0,11893.5
5000,20,80,20000,11785.5,11817.0
5000,20,85,15000,11990.5,11808.0
5000,20,90,10000,8221.0,11814.0
5000,20,95,5000,5766.0,11926.5
5000,20,99,1000,3617.0,11792.0
5000,25,0,125000,42987.0,14976.5
5000,25,20,100000,31979.5,14958.5
5000,25,40,75000,30214.5,14828.0
5000,25,50,62500,21835.5,14938.5
5000,25,75,31250,15708.0,14830.0
5000,25,80,25000,14783.0,14930.0
5000,25,85,18750,11553.0,14934.5
5000,25,90,12500,16082.0,14824.0
5000,25,95,6250,6570.5,14831.5
5000,25,99,1250,4910.0,14858.0
5000,40,0,200000,65503.5,26173.5
5000,40,20,160000,53454.5,26618.5
5000,40,40,120000,40514.5,28203.5
5000,40,50,100000,32330.0,24896.5
5000,40,75,50000,19333.0,27438.5
5000,40,80,40000,19961.0,28334.5
5000,40,85,30000,15385.0,24176.5
5000,40,90,20000,12781.0,24472.5
5000,40,95,10000,8318.0,24578.0
5000,40,99,2000,5410.0,25252.0
5000,50,0,250000,90455.5,42027.0
5000,50,20,200000,69742.5,41586.5
5000,50,40,150000,48617.0,38832.5
5000,50,50,125000,38830.5,40014.0
5000,50,75,62500,22523.5,42353.5
5000,50,80,50000,19248.5,39897.0
5000,50,85,37500,19692.5,41690.5
5000,50,90,25000,14919.5,36524.0
5000,50,95,12500,10110.0,40505.5
5000,50,99,2500,5950.0,39827.0
5000,80,0,400000,147443.5,97135.0
5000,80,20,320000,120474.0,97323.0
5000,80,40,240000,89726.0,97655.0
5000,80,50,200000,67966.5,94734.5
5000,80,75,100000,33997.0,96412.0
5000,80,80,80000,31518.0,97019.0
5000,80,85,60000,21652.0,95864.5
5000,80,90,40000,19963.5,97497.5
5000,80,95,20000,12251.5,97400.5
5000,80,99,4000,5331.5,94517.0
5000,100,0,500000,185050.0,126268.0
5000,100,20,400000,152320.0,127382.5
5000,100,40,300000,114163.0,126708.0
5000,100,50,250000,91756.5,127286.0
5000,100,75,125000,42372.5,127213.0
5000,100,80,100000,32969.0,126917.0
5000,100,85,75000,29599.5,127264.0
5000,100,90,50000,19312.0,126698.0
5000,100,95,25000,14819.5,127142.5
5000,100,99,5000,5751.5,125916.0
5000,125,0,625000,231199.5,159243.5
5000,125,20,500000,188884.0,159394.5
5000,125,40,375000,139711.5,159402.5
5000,125,50,312500,118214.0,159261.5
5000,125,75,156250,52418.0,159355.5
5000,125,80,125000,40557.5,159807.0
5000,125,85,93750,30473.0,159147.5
5000,125,90,62500,22151.0,159670.5
5000,125,95,31250,16158.0,159840.5
5000,125,99,6250,7224.5,159385.0
5000,200,40,600000,225826.5,255734.5
5000,200,50,500000,191106.0,255859.5
5000,200,75,250000,91950.5,255583.5
5000,200,80,200000,70637.5,255796.0
5000,200,85,150000,49108.5,255509.0
5000,200,90,100000,32331.0,255622.5
5000,200,95,50000,19300.0,256502.0
5000,200,99,10000,11542.0,255573.0
